OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,Latitude,Longitude,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2357549,Sample-Routine,Water,,2017-08-21,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650463,,,Total Coliform,,20,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:10.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2319346,Sample-Routine,Water,,2017-03-13,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650000,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:02.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2310209,Sample-Routine,Water,,2017-01-24,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650366,,,Total Coliform,,250,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:08.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2315206,Sample-Routine,Water,,2017-02-14,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650369,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:08.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2381028,Sample-Routine,Water,,2017-11-27,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650359,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2018-01-29 12:45:08.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2332399,Sample-Routine,Water,,2017-05-08,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650263,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2018-01-29 12:45:06.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2339251,Sample-Routine,Water,,2017-05-22,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650010,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:02.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2371720,Sample-Routine,Water,,2017-10-23,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650099,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2346784,Sample-Routine,Water,,2017-07-03,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650084,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:03.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2376091,Sample-Routine,Water,,2017-10-30,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650101,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2307544,Sample-Routine,Water,,2017-01-03,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696649991,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:02.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2371719,Sample-Routine,Water,,2017-10-23,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650353,,,Fecal Coliform,,30,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2018-01-29 12:45:08.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2353147,Sample-Routine,Water,,2017-07-24,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650459,,,Total Coliform,,20,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:10.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2380098,Sample-Routine,Water,,2017-11-13,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650631,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:12.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2328678,Sample-Routine,Water,,2017-04-24,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650446,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:10.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2366043,Sample-Routine,Water,,2017-09-25,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650096,,,Enterococcus,,30,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2353557,Sample-Routine,Water,,2017-07-31,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650088,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:03.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2309848,Sample-Routine,Water,,2017-01-17,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696649992,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:02.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2376090,Sample-Routine,Water,,2017-10-30,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650355,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2018-01-29 12:45:08.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2325049,Sample-Routine,Water,,2017-04-03,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650003,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:02.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2383998,Sample-Routine,Water,,2017-12-11,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650361,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2018-01-29 12:45:08.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2376429,Sample-Routine,Water,,2017-11-06,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650356,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2018-01-29 12:45:08.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2322077,Sample-Routine,Water,,2017-03-27,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650002,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:02.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2338838,Sample-Routine,Water,,2017-05-15,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650449,,,Total Coliform,,210,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:10.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2347338,Sample-Routine,Water,,2017-07-10,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650272,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2018-01-29 12:45:07.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2353971,Sample-Routine,Water,,2017-08-07,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650089,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:03.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2353969,Sample-Routine,Water,,2017-08-07,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650461,,,Total Coliform,,20,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:10.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2309846,Sample-Routine,Water,,2017-01-17,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650365,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:08.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2339950,Sample-Routine,Water,,2017-05-31,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650079,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:03.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2365519,Sample-Routine,Water,,2017-09-18,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650282,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2018-01-29 12:45:07.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2338839,Sample-Routine,Water,,2017-05-15,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650264,,,Fecal Coliform,,60,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2018-01-29 12:45:07.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2325047,Sample-Routine,Water,,2017-04-03,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650443,,,Total Coliform,,40,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:10.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2338840,Sample-Routine,Water,,2017-05-15,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650009,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:02.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2318821,Sample-Routine,Water,,2017-03-06,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650372,,,Total Coliform,,60,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:08.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2385868,Sample-Routine,Water,,2017-12-18,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650176,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:05.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2346374,Sample-Routine,Water,,2017-06-26,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650455,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:10.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2380100,Sample-Routine,Water,,2017-11-13,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650171,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:05.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2371718,Sample-Routine,Water,,2017-10-23,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650627,,,Total Coliform,,30,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:12.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2383999,Sample-Routine,Water,,2017-12-11,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650175,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2018-01-29 12:45:05.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2332398,Sample-Routine,Water,,2017-05-08,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650448,,,Total Coliform,,30,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:10.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2321664,Sample-Routine,Water,,2017-03-20,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-MDP11,MDP11,,,,,33.4620000000,-117.7034100000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-696650441,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2018-01-29 12:45:10.0,STORET
