OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,Latitude,Longitude,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2428574,Sample-Routine,Water,,2018-06-04,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872690,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:56.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2460295,Sample-Routine,Water,,2018-10-17,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873168,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:06.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2448895,Sample-Routine,Water,,2018-08-27,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872968,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:34:02.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2397333,Sample-Routine,Water,,2018-02-05,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872795,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:33:58.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2429038,Sample-Routine,Water,,2018-06-11,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872885,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:34:01.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2467884,Sample-Routine,Water,,2018-11-26,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872786,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:58.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2395780,Sample-Routine,Water,,2018-01-16,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872598,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:54.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2465034,Sample-Routine,Water,,2018-11-05,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872784,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:58.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2429705,Sample-Routine,Water,,2018-06-25,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873080,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2400273,Sample-Routine,Water,,2018-02-20,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873063,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2471006,Sample-Routine,Water,,2018-12-10,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872788,,,Enterococcus,,40,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:58.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2418748,Sample-Routine,Water,,2018-05-15,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872686,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:56.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2396722,Sample-Routine,Water,,2018-01-29,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872600,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:54.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2449550,Sample-Routine,Water,,2018-09-10,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872969,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:34:02.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2452263,Sample-Routine,Water,,2018-09-24,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872970,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:34:02.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2449549,Sample-Routine,Water,,2018-09-10,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873163,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:06.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2396289,Sample-Routine,Water,,2018-01-22,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872793,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:33:58.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2432762,Sample-Routine,Water,,2018-07-09,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873081,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2405404,Sample-Routine,Water,,2018-03-19,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872872,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:34:00.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2448896,Sample-Routine,Water,,2018-08-27,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872774,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:58.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2432978,Sample-Routine,Water,,2018-07-02,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872694,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:56.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2438751,Sample-Routine,Water,,2018-07-30,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873084,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2399764,Sample-Routine,Water,,2018-02-13,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872796,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:33:58.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2413847,Sample-Routine,Water,,2018-04-23,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873071,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2416798,Sample-Routine,Water,,2018-05-07,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872684,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:56.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2422894,Sample-Routine,Water,,2018-05-29,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873076,,,Total Coliform,,270,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2467882,Sample-Routine,Water,,2018-11-26,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873174,,,Total Coliform,,20,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:06.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2466228,Sample-Routine,Water,,2018-11-19,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872785,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:58.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2387775,Sample-Routine,Water,,2018-01-02,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872596,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:54.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2438312,Sample-Routine,Water,,2018-07-23,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873083,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2438313,Sample-Routine,Water,,2018-07-23,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872889,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:34:01.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2417341,Sample-Routine,Water,,2018-04-30,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872685,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:56.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2470576,Sample-Routine,Water,,2018-12-03,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872981,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:34:03.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2466227,Sample-Routine,Water,,2018-11-19,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872979,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:34:03.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2438752,Sample-Routine,Water,,2018-07-30,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872890,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2019-02-25 18:34:01.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2465032,Sample-Routine,Water,,2018-11-05,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873172,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:06.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2429037,Sample-Routine,Water,,2018-06-11,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873079,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2428348,Sample-Routine,Water,,2018-06-20,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776873077,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2019-02-25 18:34:04.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2438753,Sample-Routine,Water,,2018-07-30,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-776872696,,,Enterococcus,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,4,CABEACH_WQX,EPA 1600,,,,,,,,,,,2019-02-25 18:33:56.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2509815,Sample-Routine,Water,,2019-05-30,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-895017278,,,Total Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,6,CABEACH_WQX,MF (APHA 9222 B),,,,,,,,,,,2021-04-30 16:27:25.0,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2550325,Sample-Routine,Water,,2019-10-29,00:00:00,PST,,,,Surface,,,,,,,,CA485061;EPABEACH,Dana Point Harbor;EPABEACH,,CABEACH_WQX-BDP07,BDP07,,,,,33.4595000000,-117.6905000000,Water_Grab,CABEACH_WQX,Water_Grab,Method for generic water collection that was either grab or integrated,Miscellaneous (Other),STORET-895017183,,,Fecal Coliform,,9,cfu/100ml,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,,,,,,,,2021-04-30 16:27:24.0,STORET
